title,lat,lon,pageid,url
File:Kvarnens hundrastgård 05.jpg,59.402539,17.936761,176552286,https://commons.wikimedia.org/wiki/File:Kvarnens_hundrastgård_05.jpg
File:Kontorsparkens Hundrastgård 10.jpg,59.357128,18.088197,176749175,https://commons.wikimedia.org/wiki/File:Kontorsparkens_Hundrastgård_10.jpg
File:Bromstens Hundpark 2025 nov - 3.jpg,59.380581,17.912406,178578051,https://commons.wikimedia.org/wiki/File:Bromstens_Hundpark_2025_nov_-_3.jpg
File:Älvsborgsgatans hundrastplsts 02.jpg,59.309178,18.072828,177174596,https://commons.wikimedia.org/wiki/File:Älvsborgsgatans_hundrastplsts_02.jpg
File:Lundaängens Hundrastgård - Spånga 02.jpg,59.364444,17.859147,176436449,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_02.jpg
File:Kontorsparkens Hundrastgård 03.jpg,59.3572,18.088194,176749157,https://commons.wikimedia.org/wiki/File:Kontorsparkens_Hundrastgård_03.jpg
File:Bellevueparkens Hundrastområde 14.jpg,59.353383,18.049336,178335502,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_14.jpg
File:Västra Hjorthagsparkens hundrastgård 05.jpg,59.355103,18.092678,176750906,https://commons.wikimedia.org/wiki/File:Västra_Hjorthagsparkens_hundrastgård_05.jpg
"File:Akalla hundrastgård, Järvafältet 06.jpg",59.410611,17.909292,176379921,"https://commons.wikimedia.org/wiki/File:Akalla_hundrastgård,_Järvafältet_06.jpg"
File:Sankt Eriksparkens hundrastgård 03.jpg,59.348758,18.041906,178334365,https://commons.wikimedia.org/wiki/File:Sankt_Eriksparkens_hundrastgård_03.jpg
File:Humlegårdens hundpark 02.jpg,59.338842,18.070464,176387753,https://commons.wikimedia.org/wiki/File:Humlegårdens_hundpark_02.jpg
File:Bellevueparkens Hundrastområde grillplats.jpg,59.353917,18.048742,178335470,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_grillplats.jpg
File:Snapphanevägens hundrastgård 05.jpg,59.413386,17.852172,177391689,https://commons.wikimedia.org/wiki/File:Snapphanevägens_hundrastgård_05.jpg
File:Hundrastgård Kyrkparken Barkarby 03.jpg,59.409011,17.866736,177383003,https://commons.wikimedia.org/wiki/File:Hundrastgård_Kyrkparken_Barkarby_03.jpg
"File:Akalla hundrastgård, Järvafältet 02.jpg",59.410706,17.909558,176379915,"https://commons.wikimedia.org/wiki/File:Akalla_hundrastgård,_Järvafältet_02.jpg"
File:Sankt Göransparkens hundrastgård 09.jpg,59.335239,18.025025,177265505,https://commons.wikimedia.org/wiki/File:Sankt_Göransparkens_hundrastgård_09.jpg
File:Vasaparkens hundrastgård 06.jpg,59.339192,18.04045,176733220,https://commons.wikimedia.org/wiki/File:Vasaparkens_hundrastgård_06.jpg
File:Konradsbergsparkens Hundrastgård 01.jpg,59.331036,18.018075,177265490,https://commons.wikimedia.org/wiki/File:Konradsbergsparkens_Hundrastgård_01.jpg
File:Kvarnbergets hundrastgård 02.jpg,59.334206,18.044014,177216096,https://commons.wikimedia.org/wiki/File:Kvarnbergets_hundrastgård_02.jpg
File:Bellevueparkens Hundrastområde 16.jpg,59.352706,18.047211,178335506,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_16.jpg
File:Konradsbergsparkens Hundrastgård 05.jpg,59.33085,18.018878,177265498,https://commons.wikimedia.org/wiki/File:Konradsbergsparkens_Hundrastgård_05.jpg
File:Blackebergsbackens hundrastgård 05.jpg,59.343875,17.877606,176438182,https://commons.wikimedia.org/wiki/File:Blackebergsbackens_hundrastgård_05.jpg
File:Strandvägens hundrastgård 02.jpg,59.331653,18.088,178142491,https://commons.wikimedia.org/wiki/File:Strandvägens_hundrastgård_02.jpg
File:Västra Hjorthagsparkens hundrastgård 01.jpg,59.355381,18.092714,176750900,https://commons.wikimedia.org/wiki/File:Västra_Hjorthagsparkens_hundrastgård_01.jpg
File:Hjulsta hundrastgård 03.jpg,59.397011,17.882158,178530790,https://commons.wikimedia.org/wiki/File:Hjulsta_hundrastgård_03.jpg
File:Ormholmen Hundön Drottningholm 12.jpg,59.323111,17.876797,178451915,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_12.jpg
File:Skinnarviksbergets hundrastgård 05.jpg,59.319503,18.050714,177197610,https://commons.wikimedia.org/wiki/File:Skinnarviksbergets_hundrastgård_05.jpg
File:Söderhöjdens Hundrastgård 01.jpg,59.416094,17.838458,177392162,https://commons.wikimedia.org/wiki/File:Söderhöjdens_Hundrastgård_01.jpg
File:Bromstens Hundpark 2025 nov - 4.jpg,59.380833,17.912022,178578056,https://commons.wikimedia.org/wiki/File:Bromstens_Hundpark_2025_nov_-_4.jpg
File:Kampementsbackens hundrastgård 15.jpg,59.344422,18.103094,176742040,https://commons.wikimedia.org/wiki/File:Kampementsbackens_hundrastgård_15.jpg
File:Ormholmen Hundön Drottningholm 13.jpg,59.323083,17.876806,178451920,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_13.jpg
File:Bellevueparkens Hundrastområde 15.jpg,59.352828,18.047906,178335503,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_15.jpg
File:Årvinge hundrastgård 09.jpg,59.396789,17.935669,176551837,https://commons.wikimedia.org/wiki/File:Årvinge_hundrastgård_09.jpg
File:Bromstens Hundpark 2025 nov - 6.jpg,59.380481,17.912542,178578058,https://commons.wikimedia.org/wiki/File:Bromstens_Hundpark_2025_nov_-_6.jpg
File:Humlegårdens hundpark 03.jpg,59.339172,18.070803,176387755,https://commons.wikimedia.org/wiki/File:Humlegårdens_hundpark_03.jpg
File:Västra Hjorthagsparkens hundrastgård 03.jpg,59.355361,18.092761,176750904,https://commons.wikimedia.org/wiki/File:Västra_Hjorthagsparkens_hundrastgård_03.jpg
File:Älvsborgsgatans hundrastplsts 04.jpg,59.309503,18.072839,177174602,https://commons.wikimedia.org/wiki/File:Älvsborgsgatans_hundrastplsts_04.jpg
File:Tessinparkenshundrastgård 06.jpg,59.344936,18.0938,176740422,https://commons.wikimedia.org/wiki/File:Tessinparkenshundrastgård_06.jpg
File:Hundrastplats Ängsjö friluftsområde 01.jpg,59.502304,17.807744,176368796,https://commons.wikimedia.org/wiki/File:Hundrastplats_Ängsjö_friluftsområde_01.jpg
File:Hundrastplats Obsan 02.jpg,59.341992,18.055797,176382075,https://commons.wikimedia.org/wiki/File:Hundrastplats_Obsan_02.jpg
File:Kampementsbackens hundrastgård 09.jpg,59.34435,18.103678,176742034,https://commons.wikimedia.org/wiki/File:Kampementsbackens_hundrastgård_09.jpg
File:Söderhöjdens Hundrastgård 02.jpg,59.416092,17.8385,177392160,https://commons.wikimedia.org/wiki/File:Söderhöjdens_Hundrastgård_02.jpg
File:Hundrastgård - Tureberg 3 - 3.jpg,59.429889,17.938739,177302068,https://commons.wikimedia.org/wiki/File:Hundrastgård_-_Tureberg_3_-_3.jpg
File:Vasaparkens hundrastgård 02.jpg,59.339408,18.040153,176733214,https://commons.wikimedia.org/wiki/File:Vasaparkens_hundrastgård_02.jpg
File:Fatbursparkens hundrastgård 01.jpg,59.315528,18.069819,177197122,https://commons.wikimedia.org/wiki/File:Fatbursparkens_hundrastgård_01.jpg
File:Årvinge hundrastgård 04.jpg,59.396886,17.935325,176551831,https://commons.wikimedia.org/wiki/File:Årvinge_hundrastgård_04.jpg
File:Bekomberga hundrastgård 02.jpg,59.356103,17.895086,176443400,https://commons.wikimedia.org/wiki/File:Bekomberga_hundrastgård_02.jpg
File:Tessinparkenshundrastgård 04.jpg,59.344956,18.093814,176740424,https://commons.wikimedia.org/wiki/File:Tessinparkenshundrastgård_04.jpg
File:Hjulsta hundrastgård 02.jpg,59.396753,17.88285,178530791,https://commons.wikimedia.org/wiki/File:Hjulsta_hundrastgård_02.jpg
"File:Hundgård, Frisens park 03.jpg",59.322706,18.1177,178064285,"https://commons.wikimedia.org/wiki/File:Hundgård,_Frisens_park_03.jpg"
File:Skinnarviksbergets hundrastgård 01.jpg,59.319478,18.050786,177197607,https://commons.wikimedia.org/wiki/File:Skinnarviksbergets_hundrastgård_01.jpg
File:Bellevueparkens Hundrastområde grillplats 02.jpg,59.353967,18.048747,178335468,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_grillplats_02.jpg
File:Kontorsparkens Hundrastgård 01.jpg,59.356944,18.088414,176749158,https://commons.wikimedia.org/wiki/File:Kontorsparkens_Hundrastgård_01.jpg
File:Ormholmen Hundön Drottningholm 15.jpg,59.324633,17.876453,178451923,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_15.jpg
File:Solvändans Hundrastgård.jpg,59.344119,18.034875,176735192,https://commons.wikimedia.org/wiki/File:Solvändans_Hundrastgård.jpg
File:Hundrastgård - Järvafältet Bögs gård 01.jpg,59.436356,17.916539,177302326,https://commons.wikimedia.org/wiki/File:Hundrastgård_-_Järvafältet_Bögs_gård_01.jpg
File:Humlegårdens hundpark 05.jpg,59.339267,18.070331,176387757,https://commons.wikimedia.org/wiki/File:Humlegårdens_hundpark_05.jpg
"File:Akalla hundrastgård, Järvafältet 04.jpg",59.410636,17.909333,176379920,"https://commons.wikimedia.org/wiki/File:Akalla_hundrastgård,_Järvafältet_04.jpg"
"File:Akalla hundrastgård, Järvafältet 07.jpg",59.410556,17.909228,176379923,"https://commons.wikimedia.org/wiki/File:Akalla_hundrastgård,_Järvafältet_07.jpg"
File:Västra Hjorthagsparkens hundrastgård 07.jpg,59.355033,18.09275,176750912,https://commons.wikimedia.org/wiki/File:Västra_Hjorthagsparkens_hundrastgård_07.jpg
File:Hundrastgård - Järvafältet Bögs gård 03.jpg,59.436325,17.916378,177302325,https://commons.wikimedia.org/wiki/File:Hundrastgård_-_Järvafältet_Bögs_gård_03.jpg
File:Ormholmen Hundön Drottningholm 02.jpg,59.321483,17.876178,178451897,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_02.jpg
File:Hundrastplats Obsan 03.jpg,59.341975,18.055758,176382076,https://commons.wikimedia.org/wiki/File:Hundrastplats_Obsan_03.jpg
File:Vanadislundens hundrastgård 02.jpg,59.348069,18.055614,178333706,https://commons.wikimedia.org/wiki/File:Vanadislundens_hundrastgård_02.jpg
File:Bellevueparkens Hundrastområde 12.jpg,59.354058,18.049172,178335496,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_12.jpg
File:Söderhöjdens Hundrastgård 03.jpg,59.4161,17.838572,177392161,https://commons.wikimedia.org/wiki/File:Söderhöjdens_Hundrastgård_03.jpg
File:Kronobergsparkens hundrastgård 08.jpg,59.332006,18.036575,177211705,https://commons.wikimedia.org/wiki/File:Kronobergsparkens_hundrastgård_08.jpg
File:Hundrastplats Obsan 01.jpg,59.341992,18.055811,176382074,https://commons.wikimedia.org/wiki/File:Hundrastplats_Obsan_01.jpg
File:Vasaparkens hundrastgård 05.jpg,59.339461,18.040261,176733215,https://commons.wikimedia.org/wiki/File:Vasaparkens_hundrastgård_05.jpg
"File:Hundgård, Frisens park 01.jpg",59.3226,18.116275,178064286,"https://commons.wikimedia.org/wiki/File:Hundgård,_Frisens_park_01.jpg"
"File:Husby hundrastgård, Stockholm 01.jpg",59.405936,17.921642,176379995,"https://commons.wikimedia.org/wiki/File:Husby_hundrastgård,_Stockholm_01.jpg"
File:Årvinge hundrastgård 10.jpg,59.396842,17.935681,176551842,https://commons.wikimedia.org/wiki/File:Årvinge_hundrastgård_10.jpg
File:Vanadislundens hundrastgård 05.jpg,59.347703,18.056442,178333718,https://commons.wikimedia.org/wiki/File:Vanadislundens_hundrastgård_05.jpg
File:Solvändashundrastgård 02.jpg,59.344147,18.034775,176735065,https://commons.wikimedia.org/wiki/File:Solvändashundrastgård_02.jpg
File:Solvändashundrastgård 03.jpg,59.344131,18.034858,176735068,https://commons.wikimedia.org/wiki/File:Solvändashundrastgård_03.jpg
File:Lundaängens Hundrastgård - Spånga 10.jpg,59.364228,17.859442,176436461,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_10.jpg
File:Tuvan hundpark - Sundbyberg 2025 nov - 7.jpg,59.358019,17.965397,178578602,https://commons.wikimedia.org/wiki/File:Tuvan_hundpark_-_Sundbyberg_2025_nov_-_7.jpg
File:Konradsbergsparkens Hundrastgård 02.jpg,59.330775,18.018064,177265489,https://commons.wikimedia.org/wiki/File:Konradsbergsparkens_Hundrastgård_02.jpg
File:Tranebergs hundrastgård 01.jpg,59.334453,17.992094,177264835,https://commons.wikimedia.org/wiki/File:Tranebergs_hundrastgård_01.jpg
File:Monteliusvägens hundrastgård 08.jpg,59.320778,18.059428,177197339,https://commons.wikimedia.org/wiki/File:Monteliusvägens_hundrastgård_08.jpg
File:Hjulsta hundrastgård 01.jpg,59.396419,17.883242,178530793,https://commons.wikimedia.org/wiki/File:Hjulsta_hundrastgård_01.jpg
File:Ormholmen Hundön Drottningholm 14.jpg,59.323083,17.876814,178451919,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_14.jpg
File:Kampementsbackens hundrastgård 02.jpg,59.344761,18.103331,176742026,https://commons.wikimedia.org/wiki/File:Kampementsbackens_hundrastgård_02.jpg
File:Tranebergs hundrastgård 02.jpg,59.334458,17.992053,177264836,https://commons.wikimedia.org/wiki/File:Tranebergs_hundrastgård_02.jpg
File:Fatbursparkens hundrastgård 04.jpg,59.315503,18.069925,177197125,https://commons.wikimedia.org/wiki/File:Fatbursparkens_hundrastgård_04.jpg
File:Bellevueparkens Hundrastområde 13.jpg,59.353794,18.049386,178335500,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_13.jpg
File:Oxtungans hundgård Hässelby 04.jpg,59.370017,17.818461,176434858,https://commons.wikimedia.org/wiki/File:Oxtungans_hundgård_Hässelby_04.jpg
File:Kristinebergs Hundrastgård 02.jpg,59.333364,18.007531,177265238,https://commons.wikimedia.org/wiki/File:Kristinebergs_Hundrastgård_02.jpg
File:Konradsbergsparkens Hundrastgård 03.jpg,59.330769,18.018089,177265491,https://commons.wikimedia.org/wiki/File:Konradsbergsparkens_Hundrastgård_03.jpg
File:Tuvan hundpark - Sundbyberg 2025 nov - 3.jpg,59.358272,17.965211,178578594,https://commons.wikimedia.org/wiki/File:Tuvan_hundpark_-_Sundbyberg_2025_nov_-_3.jpg
File:Hundrastgård Tureberg 04.jpg,59.425872,17.941661,177300073,https://commons.wikimedia.org/wiki/File:Hundrastgård_Tureberg_04.jpg
File:Kvarnbergets hundrastgård 10.jpg,59.33455,18.044011,177216108,https://commons.wikimedia.org/wiki/File:Kvarnbergets_hundrastgård_10.jpg
"File:Akalla hundrastgård, Järvafältet 08.jpg",59.410581,17.909139,176379924,"https://commons.wikimedia.org/wiki/File:Akalla_hundrastgård,_Järvafältet_08.jpg"
File:Lundaängens Hundrastgård - Spånga 05.jpg,59.364303,17.859189,176436453,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_05.jpg
File:Kampementsbackens hundrastgård 08.jpg,59.344547,18.103506,176742033,https://commons.wikimedia.org/wiki/File:Kampementsbackens_hundrastgård_08.jpg
File:Frösäng Hundrastgård.jpg,58.676262,17.092765,177226775,https://commons.wikimedia.org/wiki/File:Frösäng_Hundrastgård.jpg
File:Bellevueparkens Hundrastområde 04.jpg,59.353978,18.047772,178335481,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_04.jpg
File:Oxtungans hundgård Hässelby 01.jpg,59.370003,17.818386,176434856,https://commons.wikimedia.org/wiki/File:Oxtungans_hundgård_Hässelby_01.jpg
"File:Akalla hundrastgård, Järvafältet 01.jpg",59.410706,17.909569,176379914,"https://commons.wikimedia.org/wiki/File:Akalla_hundrastgård,_Järvafältet_01.jpg"
File:Hundrastgård - Tureberg 3.jpg,59.429828,17.938714,177302066,https://commons.wikimedia.org/wiki/File:Hundrastgård_-_Tureberg_3.jpg
File:Rågsveds hundrastgård (cropped).jpg,59.254353,18.026718,176637438,https://commons.wikimedia.org/wiki/File:Rågsveds_hundrastgård_(cropped).jpg
File:Snapphanevägens hundrastgård 04.jpg,59.413308,17.852158,177391688,https://commons.wikimedia.org/wiki/File:Snapphanevägens_hundrastgård_04.jpg
File:Frösäng Hundrastgård (cropped).jpg,58.676262,17.092765,177226888,https://commons.wikimedia.org/wiki/File:Frösäng_Hundrastgård_(cropped).jpg
File:Vasaparkens hundrastgård 04.jpg,59.339469,18.040225,176733217,https://commons.wikimedia.org/wiki/File:Vasaparkens_hundrastgård_04.jpg
File:Oxtungans hundgård Hässelby 03.jpg,59.370011,17.818486,176434855,https://commons.wikimedia.org/wiki/File:Oxtungans_hundgård_Hässelby_03.jpg
File:Monteliusvägens hundrastgård 04.jpg,59.320775,18.059461,177197333,https://commons.wikimedia.org/wiki/File:Monteliusvägens_hundrastgård_04.jpg
File:Solvändashundrastgård 07.jpg,59.343925,18.035325,176735075,https://commons.wikimedia.org/wiki/File:Solvändashundrastgård_07.jpg
File:Älvsborgsgatans hundrastplsts 01.jpg,59.309203,18.072847,177174597,https://commons.wikimedia.org/wiki/File:Älvsborgsgatans_hundrastplsts_01.jpg
File:Snapphanevägens hundrastgård 07.jpg,59.413414,17.852336,177391693,https://commons.wikimedia.org/wiki/File:Snapphanevägens_hundrastgård_07.jpg
File:Rågsveds hundrastgård.jpg,59.254353,18.026718,176637400,https://commons.wikimedia.org/wiki/File:Rågsveds_hundrastgård.jpg
File:Bellevueparkens Hundrastområde 10.jpg,59.355086,18.047911,178335490,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_10.jpg
File:Ormholmen Hundön Drottningholm 09.jpg,59.322914,17.876667,178451906,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_09.jpg
File:Lundaängens Hundrastgård - Spånga Nov 2025 01.jpg,59.387333,17.876572,178577615,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_Nov_2025_01.jpg
File:Kronobergsparkens hundrastgård 02.jpg,59.332214,18.036331,177211697,https://commons.wikimedia.org/wiki/File:Kronobergsparkens_hundrastgård_02.jpg
File:Lundaängens Hundrastgård - Spånga 06.jpg,59.364344,17.859056,176436456,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_06.jpg
File:Genarp Hundrastgård entrance.jpg,55.60111111,13.39388889,143863175,https://commons.wikimedia.org/wiki/File:Genarp_Hundrastgård_entrance.jpg
File:Strandvägens hundrastgård 04.jpg,59.331669,18.088122,178142502,https://commons.wikimedia.org/wiki/File:Strandvägens_hundrastgård_04.jpg
File:Ormholmen Hundön Drottningholm 08.jpg,59.32285,17.87665,178451907,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_08.jpg
File:Kronobergsparkens hundrastgård 05.jpg,59.332072,18.036506,177211707,https://commons.wikimedia.org/wiki/File:Kronobergsparkens_hundrastgård_05.jpg
File:Hundrastgård - Järvafältet Bögs gård 05.jpg,59.436342,17.915875,177302329,https://commons.wikimedia.org/wiki/File:Hundrastgård_-_Järvafältet_Bögs_gård_05.jpg
File:Hundrastplats Ängsjö friluftsområde 02.jpg,59.502523,17.807711,176368795,https://commons.wikimedia.org/wiki/File:Hundrastplats_Ängsjö_friluftsområde_02.jpg
File:Akalla hundrastgård Finlandsgatan 02.jpg,59.417614,17.916231,176339149,https://commons.wikimedia.org/wiki/File:Akalla_hundrastgård_Finlandsgatan_02.jpg
File:Skinnarviksbergets hundrastgård 04.jpg,59.319492,18.050753,177197611,https://commons.wikimedia.org/wiki/File:Skinnarviksbergets_hundrastgård_04.jpg
File:Tuvan hundpark - Sundbyberg 2025 nov - 4.jpg,59.358186,17.965239,178578598,https://commons.wikimedia.org/wiki/File:Tuvan_hundpark_-_Sundbyberg_2025_nov_-_4.jpg
File:Sankt Eriksparkens hundrastgård 04.jpg,59.348819,18.041839,178334367,https://commons.wikimedia.org/wiki/File:Sankt_Eriksparkens_hundrastgård_04.jpg
File:Tessinparkenshundrastgård 05.jpg,59.344947,18.093814,176740423,https://commons.wikimedia.org/wiki/File:Tessinparkenshundrastgård_05.jpg
File:Hundrastgård Kyrkparken Barkarby 06.jpg,59.409069,17.866872,177383010,https://commons.wikimedia.org/wiki/File:Hundrastgård_Kyrkparken_Barkarby_06.jpg
File:Hjulsta hundrastgård 05.jpg,59.397203,17.882067,178530801,https://commons.wikimedia.org/wiki/File:Hjulsta_hundrastgård_05.jpg
File:Wollmar Yxkullsgatans hundrastgård 03.jpg,59.316089,18.057103,177197890,https://commons.wikimedia.org/wiki/File:Wollmar_Yxkullsgatans_hundrastgård_03.jpg
File:Monteliusvägens hundrastgård 03.jpg,59.320797,18.059636,177197326,https://commons.wikimedia.org/wiki/File:Monteliusvägens_hundrastgård_03.jpg
File:Lundaängens Hundrastgård - Spånga 03.jpg,59.364453,17.859553,176436455,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_03.jpg
File:Genarp Hundrastgård table.jpg,55.60083333,13.39388889,143863398,https://commons.wikimedia.org/wiki/File:Genarp_Hundrastgård_table.jpg
File:Hundrastgård Tureberg 02.jpg,59.426278,17.941206,177300067,https://commons.wikimedia.org/wiki/File:Hundrastgård_Tureberg_02.jpg
File:Monteliusvägens hundrastgård 02.jpg,59.320778,18.059189,177197328,https://commons.wikimedia.org/wiki/File:Monteliusvägens_hundrastgård_02.jpg
File:Kontorsparkens Hundrastgård 07.jpg,59.3572,18.088575,176749170,https://commons.wikimedia.org/wiki/File:Kontorsparkens_Hundrastgård_07.jpg
File:Bromstens Hundpark 2025 nov - 5.jpg,59.380478,17.912533,178578057,https://commons.wikimedia.org/wiki/File:Bromstens_Hundpark_2025_nov_-_5.jpg
"File:Husby hundrastgård, Stockholm 02.jpg",59.405953,17.9216,176379997,"https://commons.wikimedia.org/wiki/File:Husby_hundrastgård,_Stockholm_02.jpg"
File:Hundrastgård - Tureberg 3 - 6.jpg,59.429808,17.939086,177302071,https://commons.wikimedia.org/wiki/File:Hundrastgård_-_Tureberg_3_-_6.jpg
File:Hundrastgård Kyrkparken Barkarby 04.jpg,59.409011,17.866769,177383008,https://commons.wikimedia.org/wiki/File:Hundrastgård_Kyrkparken_Barkarby_04.jpg
File:Sankt Göransparkens hundrastgård 08.jpg,59.335236,18.024917,177265506,https://commons.wikimedia.org/wiki/File:Sankt_Göransparkens_hundrastgård_08.jpg
File:Hundrastplats Obsan 04.jpg,59.342056,18.055808,176382077,https://commons.wikimedia.org/wiki/File:Hundrastplats_Obsan_04.jpg
File:Lundaängens Hundrastgård - Spånga 08.jpg,59.36435,17.859447,176436459,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_08.jpg
File:Tessinparkenshundrastgård 01.jpg,59.345006,18.094019,176740419,https://commons.wikimedia.org/wiki/File:Tessinparkenshundrastgård_01.jpg
File:Ormholmen Hundön Drottningholm 07.jpg,59.322353,17.876514,178451908,https://commons.wikimedia.org/wiki/File:Ormholmen_Hundön_Drottningholm_07.jpg
File:Solvändashundrastgård 06.jpg,59.343994,18.035056,176735073,https://commons.wikimedia.org/wiki/File:Solvändashundrastgård_06.jpg
File:Kronobergsparkens hundrastgård 10.jpg,59.332103,18.036419,177211710,https://commons.wikimedia.org/wiki/File:Kronobergsparkens_hundrastgård_10.jpg
File:Kronobergsparkens hundrastgård 09.jpg,59.332006,18.036486,177211706,https://commons.wikimedia.org/wiki/File:Kronobergsparkens_hundrastgård_09.jpg
File:Vanadislundens hundrastgård 03.jpg,59.348069,18.055614,178333709,https://commons.wikimedia.org/wiki/File:Vanadislundens_hundrastgård_03.jpg
File:Strandvägens hundrastgård 01.jpg,59.331647,18.087608,178142494,https://commons.wikimedia.org/wiki/File:Strandvägens_hundrastgård_01.jpg
File:Kampementsbackens hundrastgård 05.jpg,59.344833,18.103319,176742030,https://commons.wikimedia.org/wiki/File:Kampementsbackens_hundrastgård_05.jpg
File:Skinnarviksbergets hundrastgård 06.jpg,59.3195,18.050767,177197613,https://commons.wikimedia.org/wiki/File:Skinnarviksbergets_hundrastgård_06.jpg
File:Lill-Jansskogens hundrastgård 01.jpg,59.351806,18.074711,176339286,https://commons.wikimedia.org/wiki/File:Lill-Jansskogens_hundrastgård_01.jpg
File:Kontorsparkens Hundrastgård 02.jpg,59.357139,18.088369,176749159,https://commons.wikimedia.org/wiki/File:Kontorsparkens_Hundrastgård_02.jpg
File:Hundrastgård Kyrkparken Barkarby 01.jpg,59.409017,17.866706,177383005,https://commons.wikimedia.org/wiki/File:Hundrastgård_Kyrkparken_Barkarby_01.jpg
File:Västra Hjorthagsparkens hundrastgård 02.jpg,59.355361,18.092761,176750902,https://commons.wikimedia.org/wiki/File:Västra_Hjorthagsparkens_hundrastgård_02.jpg
File:Årvinge hundrastgård 02.jpg,59.396917,17.935653,176551828,https://commons.wikimedia.org/wiki/File:Årvinge_hundrastgård_02.jpg
File:Bellevueparkens Hundrastområde 09.jpg,59.354978,18.047689,178335489,https://commons.wikimedia.org/wiki/File:Bellevueparkens_Hundrastområde_09.jpg
File:Lundaängens Hundrastgård - Spånga Nov 2025 05.jpg,59.387294,17.876419,178577626,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_Nov_2025_05.jpg
File:Kampementsbackens hundrastgård 16.jpg,59.344422,18.103069,176742043,https://commons.wikimedia.org/wiki/File:Kampementsbackens_hundrastgård_16.jpg
File:Lundaängens Hundrastgård - Spånga Nov 2025 07.jpg,59.387317,17.876458,178577630,https://commons.wikimedia.org/wiki/File:Lundaängens_Hundrastgård_-_Spånga_Nov_2025_07.jpg
File:Snapphanevägens hundrastgård 02.jpg,59.412964,17.852344,177391686,https://commons.wikimedia.org/wiki/File:Snapphanevägens_hundrastgård_02.jpg
File:Kontorsparkens Hundrastgård 08.jpg,59.357206,18.088581,176749169,https://commons.wikimedia.org/wiki/File:Kontorsparkens_Hundrastgård_08.jpg
File:Kampementsbackens hundrastgård 04.jpg,59.344836,18.103306,176742029,https://commons.wikimedia.org/wiki/File:Kampementsbackens_hundrastgård_04.jpg
File:Bromstens Hundpark 2025 nov - 2.jpg,59.380642,17.912303,178578050,https://commons.wikimedia.org/wiki/File:Bromstens_Hundpark_2025_nov_-_2.jpg
File:Tranebergs hundrastgård 03.jpg,59.33445,17.992069,177264834,https://commons.wikimedia.org/wiki/File:Tranebergs_hundrastgård_03.jpg
File:Slöjdvägens Hundrastgård 02.jpg,59.425872,17.833947,177394593,https://commons.wikimedia.org/wiki/File:Slöjdvägens_Hundrastgård_02.jpg
File:Hundrastgård Tureberg 01.jpg,59.426444,17.941175,177300068,https://commons.wikimedia.org/wiki/File:Hundrastgård_Tureberg_01.jpg
File:Tuvan hundpark - Sundbyberg 2025 nov - 2.jpg,59.358325,17.965136,178578591,https://commons.wikimedia.org/wiki/File:Tuvan_hundpark_-_Sundbyberg_2025_nov_-_2.jpg
